objno_deep2,z_pred
14100756,0.7661070484258249
14007996,0.5549060686888806
12023622,0.7661070484258249
13040065,0.7555242674044199
12100758,1.1631035128024987
12007196,0.6639566811631697
12015118,0.8380690006381033
13016341,0.7349732833425967
13056000,0.5502622500164853
13057505,1.0322915823534533
13003385,0.27260308811896394
11051235,0.5360778475828911
11038382,1.122549566405586
12020279,0.9738426813644346
12025532,0.9125309609301185
13036413,0.3815223191310772
14006178,0.47473875565368423
13034499,0.6395124308628859
11019069,0.9366017509290757
14100805,0.9715135072009228
13100238,0.670992664657016
14039621,0.28565180601561907
12100559,0.9081383747651184
14007400,0.9530949703144047
13059034,0.29819806984461594
12100154,0.46091025827193693
13019398,0.8062728290313786
13033760,1.3258310630942274
12023941,1.2684670584361137
11050775,0.811834980502809
12020615,0.38189889837963564
11040739,0.8487923257979367
14017067,0.7072081366239615
13064937,0.5269509008015802
13035084,1.1584969714498972
12009094,0.3794194769922582
14028799,0.9693773821415247
11031579,0.7661070484258249
13055292,0.6053520718350136
13050924,1.066970556637332
13100756,0.45813123144297535
11014390,0.9790813698749237
13063155,0.7969312200057005
13042393,0.7661070484258249
13018922,1.171323071316472
13062953,0.868766365543364
13057852,0.6333705456392432
14039955,0.628846355542221
11051653,0.8233316018625011
11039583,0.21272297205833657
11020631,0.7802201498256707
12024894,0.2608630784914504
12029588,0.6617817499227848
13051092,0.599887849981787
13009933,0.47217198459732274
13003269,1.0956994008725356
13101295,0.8512196909507167
12016787,0.29725964215631223
14012587,0.7991688072891681
12024580,0.44989552071467753
12016281,0.4843364499960401
11046351,0.8230604033317237
14029107,0.6357970984477065
13056983,1.0748353604983434
13012487,0.7829549745089662
14035145,0.24228315663729683
13004837,0.7661070484258249
13043436,0.9815560963408103
12016347,0.516196692088709
12011961,0.7661070484258249
14035098,1.1519868393315098
13036478,1.2318017263927934
11037772,0.7661070484258249
13032926,0.7643479667366457
12015392,0.8204142378643599
12008827,0.772399999294636
13050172,0.557051764563007
12020308,1.0367524976978744
12027772,0.9002077321631831
13010374,1.1679971739367148
12003792,0.6425121672975542
13018943,0.3613223841078933
12024858,0.4498195092871049
14016974,0.5420293500902607
12028140,0.7505266832983974
12012326,0.45049205287218574
13063956,0.7318023122805176
11021273,0.8817592104925948
11032910,0.82008746374787
11026927,0.5176501258709651
13058766,0.4192378253278895
11026386,1.0371159513459725
13040203,0.7661070484258249
14100370,0.6536834824002486
12008510,0.3039897388746651
12011295,0.5615071984862302
14012797,0.34510058556409384
12005047,0.8842213385428216
13009902,0.6175581512348377
